,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Output
0,-0.7786516553753619,0.4635384412420445,0.6516962299308757,-0.0014908116995630248,-0.8815370812791264,-0.23225896796064627,0.23927588570830757,-0.30155129146127024,1.0781070812459381,-0.24755201806593738,-1.6442608800127252,-0.10260851173513125,-0.47370219103138633,-0.4571555866396763,0.852236797538989,1.711059263933276,2.91364628749153,-0.23980160911669532,1.6442341893871644,-0.8602853558439213,-0.058207625382276466,2.074034169031974,2.237728407684114,-0.920340095886689,-0.9646004863425962,0.8181958531878838,-0.4755643596876621,-2.5095107235253202,0.2036376732679053,-0.6236025523772892,-0.9099131131702725,-1.4914808962729702,-0.6968366130295568,0.8969428218687624,-0.3320330595554308,0.24422210037483297,1.2884871711642114,0.614750822740771,1.176772099214345,-1.2969963075487223,-0.2485699146209226,-0.21259182129671134,-0.08106697067035727,1.9583210648987652,-1.8850688319709596,1.172114100934906,0.9030049090615311,-0.7676843167467831,0.5572885256318311,-0.8928192268740192,0.46723895014489536,0.4504337935212454,-0.9995835490905536,-0.6290675477252744,-0.5987129604104516,1.9262844035580038,-0.3119558121731225,0.9609843981277225,0.04012908808279838,0.06657853557082598,-0.7806915703569989,0.7096070674464275,0.43763178449068096,-0.32195191094981335,-0.5652749650879441,-0.09806530921653554,0.41269499302489515,1.241437579438848,0.6333567596483065,2.389793229991244,0.3573807771992429,0.6917880908928625,0.5263779623708184,0.8647237300370446,0.1956374420631588,-0.9576494523904103,-1.6516261226961197,-0.553222946705204,-0.517220749447811,-0.7478016748916857,1
1,-1.629534130972183,0.24423617427554037,0.8121919392305808,0.5911416482180062,1.9351748391637635,1.4636102885343425,1.283608808359645,-0.871848147537216,-0.059363919524104955,-0.31187755600580436,-0.4767074964161333,-0.1590476264339478,0.17720164810008773,0.5973611980451234,-0.03635971150262627,0.5761231308850416,0.2275259263724325,-0.31860722422549037,0.6012533560286335,-1.3096553022235313,1.3838869985385323,0.08675007058108138,2.488809877142802,-0.055595177496127024,-0.48186137886304786,0.4003679118243877,-1.4564588931514824,1.4998438218732,0.8289127670702177,-1.0005094720530672,0.3553350037152152,-1.6105990340515821,1.6659486393678384,-0.2656361566334464,-0.978615253835284,0.8416353268063947,-0.3325648171117948,0.30153798695114015,-0.18816484086777913,0.6118761957210348,-2.9138944506913207,-1.6907169154571233,0.05977467368934937,-1.5848270304986085,-0.719506425990455,-1.2762659932302585,1.0916512434402448,0.5555725371131954,0.7747970788561598,-0.2606002364737087,-1.3767817590795253,-1.9918664292984043,-0.0834487336979718,0.9099702088685406,0.41553286690724206,-0.361659066776739,0.15364031883807028,-1.3706698800216448,-0.3995060518807055,0.37473184207062565,-0.07348255019671801,-0.6562961052114551,0.6316891784729538,0.28674564004602326,0.3770321892685798,-0.0609929578711286,-0.35559411689508574,-1.2670472898762184,-0.6261461187422769,1.5814781640618687,-1.565420760664893,-0.5527857136012296,-1.0555932866588973,0.28695513549446344,1.7059759733084154,1.1256600719813032,-1.253506200735138,-0.1196722320362979,0.5197578533684051,0.9266643198512701,1
2,1.5966828326119602,-0.6892564332258435,-0.41928612259952375,-0.12798760327760822,-2.1685056502789153,-0.8082780919028756,3.237153074341214,-0.08500201904043282,1.174773929331179,1.3212111647524913,-0.08924688025516236,-0.2549326345510906,0.4296911166954279,-0.24308133989199085,-1.573877703098127,0.9953250272462453,1.5521328869572548,-1.4639843385727358,-1.0635394022088371,-0.7002323528115671,-0.26332851992199885,0.8393841952388915,0.034811656359081344,2.118294072812537,-1.365233506799547,-0.2327063882334417,0.822595362666453,-0.8198448698650829,0.7741156317270622,-0.12595153128201542,1.6252765727644092,-0.8418037674508299,0.27223748038281814,-0.710340992317127,-1.0104708703661434,-0.5222364085833436,-0.23445624877220247,1.1129262761527023,1.38359100600283,0.3357081847542623,0.07537346598258915,-0.838226846628348,-1.2055771461945033,-0.2383275313989514,1.0878041819376363,-0.9754685719868924,0.8387957661826568,-1.3393667179199913,-1.3168481571643789,-0.555210282075913,0.6770934631697269,-0.13740338090929063,-0.4997310037985208,0.4321319857072401,0.43236523434507673,0.7036025096144887,-0.8411494819734258,1.585313622044963,-0.8270367825089179,0.6123834684102667,-0.5072342112435466,0.9395553363728667,-0.08439690531623108,1.501285343673391,-3.0141039093625284,0.2744548703729234,0.6570731343541673,-0.06586077154888575,1.542271660847908,-0.804318496021277,-0.42922514488334246,-0.6859806290075353,0.13099253445266612,-0.2056608302477082,-0.7747172447250741,0.7760800994468198,-1.290774996295936,-0.7752462530244717,0.9690921130457475,-1.2393654757915142,0
3,-0.45359190829919455,2.0513751299563423,-0.5882880960979442,0.5753765309673956,1.097196356386975,1.3036240071935505,-0.8937898818145515,-0.13024973486852148,-1.3702840952633564,1.2370475216431382,-0.002930660824346111,-0.24398997024827795,1.6718324354725427,-1.4937980364323749,0.32979297180354833,-0.6624084960164427,1.029857547950023,0.29778551708039586,0.9730821994930776,1.8514082958700326,-0.9622795867002033,-0.4806038804911697,0.2756959854966795,1.2922909235181552,1.684701757876755,0.34622188736838516,1.1165515681189475,0.11496050337923218,-0.48783087342089904,0.11009569161708617,-1.8204905569409346,0.43145403767927093,0.4573682490623055,0.17772259400608814,-0.702560059932849,0.9772348348528939,-0.6654521733039656,0.014324191476953537,0.37242884541144183,1.9312423693039018,0.8355289277884271,0.14700266553218427,-0.08742305561742762,-0.1614752080121061,-0.07393881596349167,0.48377616672855556,0.6307632092989051,-1.8676903524604442,-1.2776612531524552,-1.5308678730035779,1.3651303023674306,-0.8818768362742248,-0.805527833611437,-2.078997748338644,-1.3460110773260756,1.1926481028241172,-0.0570992094028653,-0.984669524087353,2.150911254981691,0.5325349723713352,0.31164185101253566,-0.6591315697333375,-0.7353967923351834,0.7270447260115767,-0.024979287102847064,-0.08562538906538122,-1.0098267288529263,-0.4573928332097957,0.979474626799208,-0.3827431237284489,-0.35691178787808864,2.5326570474530548,0.4306550915001331,0.5636193182327147,-0.1522105853322659,0.45464967558277825,-0.05645744111266641,-0.039777232224474365,0.7501697226671538,-0.5693192307434694,1
4,1.166439932284541,-0.46399220410115477,-0.11644948456658978,-0.13369664476329582,0.5283715863452644,0.34815445052747845,0.2557985500085222,-0.28177079294292395,-0.035344078563325734,1.204367149641075,1.2524627468718905,-0.9018741873191526,-0.5885004738869107,0.2473328788347641,-0.22115817424663284,-1.1902908180399623,0.9569098615420829,-0.7356971714630076,2.053568046657566,0.029430997919644757,0.4984250714599981,-0.7306253892575908,1.082949228256196,-0.4299300623432371,-0.7023425194485278,-1.924419870312467,1.5230586210195725,-0.7867060524965841,-0.6826534469226341,-0.951426765315072,0.08188956515857976,-0.5420972423601089,1.7793185420637994,-0.4810170767779002,0.5652139728461373,0.29283366850528125,0.5120102157096288,1.0735352594565537,-0.7831010988564032,0.2586550114352215,0.7764908296009319,-0.16330754715016468,-0.7990109231854627,2.506637961074864,0.4178492014781925,0.570218724599798,-0.8035827656122475,-1.8480565452038267,0.4561219854680486,0.29573443926289716,-0.3390199413604932,0.81918524231679,0.286583336611559,-0.25671029507832926,0.26038894099713095,-1.0039107189066345,-0.22384750427190503,0.30400357681883705,1.519739213189402,1.3647865130146695,-0.7298866728243983,0.4390304299247138,0.5360697919506349,0.42546677691605594,0.6447959417761943,0.8048256149338673,-1.0174911769856767,-0.023475462221320846,0.4449075444631748,-2.2454629432172744,1.691568858296968,1.1515131970146872,-0.3961980840523658,1.2586050751553342,1.91744684767781,2.351105991802533,-0.2400781738829649,-0.17352178914941208,0.2602967049652521,-1.6221612766136508,1
5,-0.48937795919093535,0.6952297635456962,-0.1760342817825573,0.657875311777654,0.8983531293258673,0.6703579225559528,0.6127421683542592,1.0687380336603487,-0.1025621582024696,-1.7299624270590899,-0.29689209462984334,-0.612661194671813,2.2487039878904165,0.21803823835273312,0.49659589503225354,0.9790753253391938,0.774397641691032,-0.46949473340439823,1.183941790555092,-0.2734609381590065,1.4680440615069568,0.414365488025786,-0.7192983577794544,-0.4281745056479472,-0.44718317456518963,1.290512919889442,1.8104160724407006,0.7721550514923203,0.8557811687422969,-0.06101953179663055,0.05198802012872588,1.3321902713479439,-0.6880826764250049,0.748323112844743,-0.4038474482804084,1.6508851610798347,-1.5559702854324404,1.1646251334274569,0.6106774347298943,-1.6940600592003878,-0.014713866162333684,-1.3243195461509119,1.611152204925838,0.017197486539151565,0.08811790810459902,-0.38867841659772573,-1.3743513450117635,1.759380701977274,0.8030826394319432,-0.37453872159685647,0.12022737330490132,0.786882378714471,-0.8172496747318997,-0.7308474551609085,-0.3968185681399235,-0.5648686650214718,-1.2140197696895347,0.7726576273989522,-1.4745603074169826,0.5492431426552995,-1.8487489419758334,0.6735269096190493,-0.21084226444970927,0.3155093046299992,0.19877916266920886,-0.38249916947308316,-0.2321937729217569,-0.548962084447363,0.24960483935292327,-0.8133570168410555,-1.529051694295806,1.500294519621544,0.34712449684514973,-0.7663247299340489,-1.3766890157084832,-0.7366307482271868,1.0262807343942388,-0.04177810758073791,-0.9674547872187877,-0.5176757498546444,1
6,1.842208846474113,0.0941680943834586,0.5074619664091293,-0.33576224405149474,0.819653798474204,0.7523511953357762,-0.33082933098907297,-0.2718643395269019,0.48305276223158194,0.16042930974352992,0.4216478092977088,0.8224023134408737,1.751936092568961,0.13319261590923887,2.521799107584067,-0.39559986159316457,-1.6655883332559465,-1.9292374728223254,1.2701345463293217,-1.7160448964453932,-0.309267232291755,-0.368360064851311,0.1518222944031847,1.2692902881287238,0.3186086427881215,0.12984690778298108,-0.08628713557429209,-0.6253730257481032,0.9143614404522917,-1.589772520072403,0.8998102844833918,0.7679013303135735,0.056766972320622264,-0.903434546966441,1.967730409041831,0.06820656986056507,-0.42444606036004406,0.25932054984165887,-0.6124709981800828,-1.036549657195281,0.40624552878683207,-0.6665153920008982,1.600379450880079,1.1334467360120344,0.9596692640157534,0.8030538422531082,-0.7998759866355799,1.2356920144815287,0.43137560124307367,0.6385532007876401,-0.3547426091782788,-0.43994549615312784,1.4222114120067693,-0.8696014210454287,0.07291857164047776,-0.19400115865804848,-0.627231331006563,0.3273345343120135,0.100152716191134,1.0486657913860506,1.8466453510444212,-1.5835407016745504,0.158457965791611,1.2811867641358095,-0.031913200045611496,-1.9330733059258383,0.563537665779169,0.675190047533548,0.42260615093049114,-1.8521578238587688,-0.02573260167776493,1.1189061389222845,0.9613208078239183,0.034945893801335386,0.04306189603924487,-0.3738824409118297,0.47354506996867574,-2.3301523892632954,1.3062092350653476,-0.2837172539468739,1
7,0.4857465472778902,0.8103685381917741,1.1337897010747244,-0.6820212105002196,0.4292799088648999,0.34219158253203824,0.877071666928412,-1.1680688450544863,0.5266641324251145,-0.9911197024110999,0.09503413054185572,-0.36833817537666047,0.6716502026834299,0.026358234311827274,1.2126008326405386,2.667803267561137,0.7979361635791402,0.19385609786409497,1.4389260576131573,1.1216984865967148,-0.16876566246272565,-1.0751226655049864,-0.43123052968134357,2.0255578057114283,0.7994449010276974,0.7898469790611155,0.13425151171892663,-0.9214332913193165,-0.9703079023992885,0.8169939389970823,0.42446368651824085,-1.0521836287242985,0.28863143904816,-0.36499034451735085,-1.1654445602809844,-1.177378503300509,1.1719528560514378,-0.48993558423143707,-1.1101952474607257,0.7753253196465747,1.4459964577148816,0.8726089715525619,-0.6608972061335401,0.008819346265045474,0.9245151616125039,0.1917349318508349,-0.8334001779616903,0.19730095403780107,0.10463988911302247,0.39669408288352154,0.999440634738695,-0.3070620062814466,0.629313377998037,1.6195022619798622,-0.36539257521970964,0.7586798968266231,-0.1812116148766826,-0.2622188230384956,0.7683444945993242,0.19785605695312966,-0.2056155476324112,-0.015526700802340344,-0.9298881160037128,0.785442254066279,-0.16893172238202384,-0.38101798214245064,1.1687152307040969,1.2578255559382492,-0.14521889834673443,-2.848115474081748,-1.0213265717420759,0.5834851197540882,-0.22444529911034058,-0.07591741967311137,1.5051301508153159,-1.0097537304986186,-0.0033071545500332165,0.9388793508170732,1.0598226394114219,0.09774477507968028,1
8,1.0017649586110284,0.48051540089081135,-0.7470015859405411,0.6516961162477386,1.7006822372761934,-0.4110387395444423,-1.4990787932798046,0.3628951917210038,1.1104631095714987,0.36736241887126314,-0.44609782804898296,-1.1842591624437184,0.10346978671467318,-0.2768943054340206,0.38806403378850324,-1.4947245443789638,0.6252770720972135,1.2205577851019522,-1.3673600733705116,0.4805652172942872,-1.4281621374942444,-0.29821685321382096,-0.44527429726865825,-2.1451893482263955,1.0042716799161733,0.14955024690541327,-0.7384289516700182,1.8184950609614805,0.2778592475435115,-0.6722839252539614,-1.3385149422147955,-0.06801412157402059,-0.6339712580553067,0.7345916671149545,-0.8675722820327133,-0.005182459019287476,0.9500859641766619,-1.4464299746913332,-0.3033995537244888,0.8054405339225345,-0.6375288678045707,1.3410558879935615,-0.11812020594415117,-2.236345028974523,-1.0334244142284532,0.3177723250172097,-0.4990663555058784,0.5551463028831989,0.38076068322978635,1.4922409956197293,-1.8996982935515225,-0.13565670097599095,1.0076688175248625,-0.6471517853491462,-0.2251094740714394,-0.5034797164215365,0.3803518651586768,0.19748485563220022,0.9606263649861605,0.6829463976477492,0.5152697137662742,-0.31962200685587216,0.6044996029824736,0.16729027804037655,-0.777984365518605,-1.7251630670986855,0.6370323030404101,-2.019170296968639,0.07232402617616246,-0.97480604896585,-0.04218832525498229,-0.3781013920272478,-0.30980113133330295,0.9118663139756761,0.5935530862856335,1.0069312604162093,0.9316349210807748,1.0648864421754842,-0.9615809414944304,-0.7675866328869486,0
9,0.09656257760920253,-0.35020648391481557,-0.7185033044831001,-0.3039860642923826,-0.5989750357584896,-1.7422510797220863,0.06027118464778132,1.5803055913159045,0.9200631167440698,0.12503682685562392,-1.848581467811806,0.2433195710351807,1.107992300420923,1.2943732972345432,0.717631446141869,1.514367245846782,-1.6563218161524187,-0.025021680692586916,1.0337946015429262,0.35516739672423153,-0.7557704030098822,1.3794955016474462,0.9911720455756974,-0.04118666826962024,-0.30280018530248504,-1.400050869849396,-0.35568470137181246,0.05195140064190872,-0.6777794770839971,-2.0130264483661415,-0.2570650393779329,0.5107505849582495,-1.3214136012657054,-0.6838329865196258,2.4034970473956707,-0.2663161616555334,0.7678959939681915,1.9823720951514279,1.1761513913507788,-0.32935586565852376,3.1912594978273603,1.1867255636476886,-0.8781781300624221,0.6698299002153515,-0.5134191857864565,0.4260021823420655,0.265211542406852,2.3113296404729855,1.2415488071028051,0.4945275963716521,0.3922356524665759,-1.0298413030322708,-0.003908715209735661,-1.0588780426898905,-1.4050304319364555,-0.6779182590840631,0.2709631089705607,-1.2304188819856212,-0.4161435193471394,-1.2337217837098973,1.0243705411448256,1.0313114404636918,0.4377063261232198,-0.5222962216175997,-0.6352455865671452,-1.309264891560705,-1.1901466293674448,-0.15936899183389971,1.5054834889897089,-1.8047810960319048,0.9821811429307854,-0.14926711892317215,-1.0705382524515026,0.06441353377598039,0.6445326672762643,-1.6550177108103241,0.3935358699322404,0.6068535613150716,1.127620442717318,1.1574130829797855,1
